listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/861942138892315612?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1620523608&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221017_P3mJlSA8ye5s8cYy&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Home in Chittagong District · 1 bedroom · 1 bed · 1 private bath,$10 ,1 review,https://www.airbnb.com/rooms/861942138892315612/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1620523608&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221017_P3mJlSA8ye5s8cYy&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/users/show/508458008,Response rate: 22%,Relax with the whole family at this peaceful place to stay.,,,,,,,"https://maps.google.com/maps?ll=22.3635,91.7838&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/629597980140458954?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3t1W8BCdk_qGSq2&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Boutique hotel in Chittagong · 1 bedroom · 2 beds · 1 private bath,$65 ,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Stay in the center of the action in this one-of-a-kind place in Chittagong city. Conveniently situated in the Kotwali part of Chittagong, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Shah Amanat International Airport. This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.",,,,,,,"https://maps.google.com/maps?ll=22.3599,91.822&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Paid parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/629463146639535664?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3HkEWif1C2qnWk0&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Boutique hotel in Chittagong · 1 bedroom · 1 bed · 1 private bath,$45 ,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"This stylish place is close to must-see tourist attractions in Chattogram. Conveniently situated in the Kotwali part of Chittagong, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Shah Amanat International Airport. This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.",,,,,,,"https://maps.google.com/maps?ll=22.3599,91.822&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Paid parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/20261365?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3huRtGKh2BJfvrU&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Rental unit in Chittagong · ★4.33 · 2 bedrooms · 2 beds · 2 baths,$32 ,3 reviews,https://www.airbnb.com/rooms/20261365/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3huRtGKh2BJfvrU&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,https://www.airbnb.com/users/show/90746557,Response rate: 100%,,3.7,4.0,4.3,4.7,4.3,4.3,"https://maps.google.com/maps?ll=22.35014,91.81678&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Body soap', 'Essentials', 'Mosquito net', 'Clothing storage', 'TV', 'AC - split type ductless system', 'Ceiling fan', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Hot water kettle', 'Free parking on premises', 'Elevator', 'Paid parking on premises', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/53850162?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3thTYvlrPhZR3pF&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Rental unit in Chittagong · 2 bedrooms · 1.5 baths,$108 ,,,https://www.airbnb.com/users/show/436135125,,Your family will be close to everything when you stay at this centrally-located place.,,,,,,,"https://maps.google.com/maps?ll=22.35511,91.82477&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Outdoor dining area', 'Free parking on premises', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/826043731027168999?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1587114288&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3uTzd-pgb2HMHIv&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Home in Chittagong · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/186262798,Responds within a few days or more,Bring the whole family to this great place with lots of room for fun.,,,,,,,"https://maps.google.com/maps?ll=22.3538,91.7668&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/699628882830020856?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-09-12&check_out=2024-09-17&source_impression_id=p3_1718221020_P3lWDKY6ETmO2l4w&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Hotel in চট্টগ্রাম · 3 bedrooms · 2 beds · 3 baths,$35 ,,,https://www.airbnb.com/users/show/236681213,Response rate: 100%,Easily access local hot spots from this hip place.,,,,,,,"https://maps.google.com/maps?ll=22.3516,91.82243&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/561335258367967331?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3iJMLJFOA0RZ9KB&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Guest suite in Chittagong · 1 bedroom · 1 bed · 2 shared baths,$15 ,,,https://www.airbnb.com/users/show/30700242,,"The first co-working space in Chattogram. Ekotro is a vibrant co-working community for freelancers, startups, and established small to large businesses.",,,,,,,"https://maps.google.com/maps?ll=22.36692,91.82988&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/41729943?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3lq4c70HEHEwinw&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Home in Chittagong · Studio · 1 bed · 1 bath,$30 ,,,https://www.airbnb.com/users/show/161082477,,,,,,,,,"https://maps.google.com/maps?ll=22.3477,91.78513&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Shampoo', 'Iron', 'Air conditioning', 'First aid kit', 'Wifi', 'Kitchen', 'Breakfast', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/952923713131021340?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1714702308&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P31ENX5pCzaK-IoD&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Rental unit in Chittagong · 1 bedroom · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/309674810,Response rate: 10%,Your family will be close to everything when you stay at this centrally-located place as well as  my flat will be friendly for anyone as only my old parents lives here.They are very Kind and warmly treat the guest.,,,,,,,"https://maps.google.com/maps?ll=22.3619,91.8016&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'Lock on bedroom door', 'Wifi', 'Kitchen', 'Paid parking on premises', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/653638758888041425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3pkUk503AVwDsD2&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Rental unit in Chittagong · 1 bedroom · 1 bed · 1.5 shared baths,$15 ,,,https://www.airbnb.com/users/show/465237862,Response rate: 50%,,,,,,,,"https://maps.google.com/maps?ll=22.3813,91.8496&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Lux body soap', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Mosquito net', 'Clothing storage: closet', 'Ethernet connection', 'Ceiling fan', 'Fire extinguisher', 'First aid kit', 'Wifi – 15 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Pets allowed', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/629577305947355920?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3WBP_HspIx4V0ho&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Boutique hotel in Chittagong · 1 bedroom · 2 beds · 1 private bath,$55 ,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy easy access to popular shops and restaurants from this charming place to stay in Chittagong. Conveniently situated in the Kotwali part (central part) of Chittagong, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Shah Amanat International Airport. This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.",,,,,,,"https://maps.google.com/maps?ll=22.3599,91.822&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Paid parking on premises', 'Smoking allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/40631155?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3OWhYA-yaL6HC56&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Guesthouse in Chittagong · 1 bedroom · 1 bed · 1 private bath,$15 ,,,https://www.airbnb.com/users/show/314985883,,,,,,,,,"https://maps.google.com/maps?ll=22.34618,91.83611&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'Wifi', 'Private entrance', 'Free parking on premises', 'Breakfast', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/42241355?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3ByvfDtjzFiugfC&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Hotel in Chittagong · 1 bedroom · 1 bed · 1 private bath,$25 ,,,https://www.airbnb.com/users/show/328952972,,,,,,,,,"https://maps.google.com/maps?ll=22.33333,91.8204&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Shampoo', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Private entrance', 'Free parking on premises', 'Breakfast', 'Smoking allowed', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/41876535?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3VA-pUUAIGfTIXU&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Hotel in Chittagong · 1 bedroom · 1 bed · 1 private bath,$40 ,,,https://www.airbnb.com/users/show/328952972,,,,,,,,,"https://maps.google.com/maps?ll=22.33313,91.82192&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Shampoo', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Private entrance', 'Patio or balcony', 'Free parking on premises', 'Breakfast', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/38302180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3A9m_gCyPv9hxW2&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,Chattogram,Rental unit in Chittagong · 1 bedroom · 1 bed · 1 bath,$10 ,,,https://www.airbnb.com/users/show/57597779,Responds within a few days or more,"Its very Simple Place, Low-key. Just basic bed, very basic toilet. Just if you need any place to stay and if you are looking for a comfortable place to stay in a low price, a table to work, this is a right place for you. Just give a try!",,,,,,,"https://maps.google.com/maps?ll=22.37736,91.84593&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Essentials', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
