listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities,base_urls
https://www.airbnb.com/rooms/1062274173850807081?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486067_P3NsjUiCrYCaX4tO&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Home in Sylhet District · 3 bedrooms · 3 beds · 4 baths,,,,https://www.airbnb.com/users/show/554648740,Response rate: 100%,Bring the whole family to this great place with lots of room for fun.Based in sylhet lovely gated 3 double bedrooms with en suite large space for family’s get together lovely inclosed plot car parking for 4 cars house has the side part rented out as building stays empty Air conditioning in all rooms good size kitchin pray room on bottom floor furniture’s including,,,,,,,"https://maps.google.com/maps?ll=24.9481,91.9721&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1062274173850807081
https://www.airbnb.com/rooms/1039060031212919004?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486067_P380w6VHFUyAcBYP&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Rental unit in Sylhet · 1 bedroom · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/443505517,,"This luxuriously one bedroom apartment is a convenient choice for couples, individuals or even smaller families looking for a fully equipped apartment in a center of Mirabazar. It is close to the most of major sights and surrounded by the picturesque spiritual places like Hazrat Shahjalal & Shaparan Majar. Just 20 minutes walk to the Zindabazar point.Whether you want to stay a few days or a couple of months, this apartment has all you need.",,,,,,,"https://maps.google.com/maps?ll=24.895812,91.880867&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1039060031212919004
https://www.airbnb.com/rooms/16074753?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486067_P3pnyODofeTneFJS&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Rental unit in Sylhet · 2 bedrooms · 3 beds · 2.5 baths,,,,https://www.airbnb.com/users/show/88256218,,"3 bedrooms, 3 bathrooms, fully furnished including AC, fridge freezer, cupboards, sofa, beds, fans, dinner table, utensils, cooker, microwave, kettle. This is in very popular location, shopping and public transportation at doorstep. Very safe and secure apartment. For more information please contact me at my mobile number or email me.   Each night price £16, monthly price can be little bit cheaper        Thank you for visiting the site.",,,,,,,"https://maps.google.com/maps?ll=24.91271,91.84914&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Smoking allowed', 'Unavailable: Wifi\nWifi', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/16074753
https://www.airbnb.com/rooms/945496374282021238?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1724400450&search_mode=regular_search&check_in=2025-01-01&check_out=2025-01-06&source_impression_id=p3_1718486067_P3bmpfhNe016rJe7&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Home in Sylhet · 4 bedrooms · 6 beds · 4.5 baths,,,,https://www.airbnb.com/users/show/209430191,Response rate: 100%,,,,,,,,"https://maps.google.com/maps?ll=24.947,91.8605&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Exercise equipment', 'Air conditioning', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Lake access', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Host greets you', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/945496374282021238
https://www.airbnb.com/rooms/1089951401764024707?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486067_P3wEAz1f5lyvCpgq&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Rental unit in Sylhet · 3 bedrooms · 3 beds · 3 baths,,,,https://www.airbnb.com/users/show/561728789,Responds within a few days or more,Enjoy your stay in this beautiful spacious and family friendly apartment. It is a 20 minute drive from the airport and close to the city centre.,,,,,,,"https://maps.google.com/maps?ll=24.912456,91.87511&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1089951401764024707
https://www.airbnb.com/rooms/51438661?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1230997673&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486067_P3mSFyDJoP7v7Ea6&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Rental unit in Sylhet · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/415677648,,"Keep it simple at this peaceful and centrally-located place at the heart of Sylhet, near Shahjalal University of Science and Technology. 
You'll have access to an attached bath too!

Check in and check out times are flexible. 
Hoping to give you a safe, secure and friendly experience.",,,,,,,"https://maps.google.com/maps?ll=24.88689,91.88524&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Exercise equipment', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/51438661
https://www.airbnb.com/rooms/28313011?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1396061397&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486067_P3A2DJCA7RNg0fWo&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Condo in Sylhet · 1 bedroom · 4 beds · 4 baths,,,,https://www.airbnb.com/users/show/213801755,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=24.89946,91.84693&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Washer', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Private patio or balcony', 'Paid parking on premises', 'Breakfast', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/28313011
https://www.airbnb.com/rooms/1000810432549433849?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1758627605&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486067_P3MkRRE0S4yg6nzw&previous_page_section_name=1000&federated_search_id=96cbb945-0822-4fe5-88b7-a9f4fa6cbe96,Sylhet,Rental unit in Sylhet · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/250209907,Responds within a few days or more,Your family will be close to everything when you stay at this centrally-located place.,,,,,,,"https://maps.google.com/maps?ll=24.9111,91.8322&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Lock on bedroom door', 'Kitchen', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1000810432549433849
https://www.airbnb.com/rooms/1074041814930841947?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486070_P3BXpbNAMCHIV2Ts&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Hotel in Sylhet · 1 bedroom · 1 bed,,,,https://www.airbnb.com/users/show/557846535,,"Soaring high above downtown Sylhet, Hotel Noorjahan Grand is an iconic landmark that offers the ultimate luxury in accommodation. Within 5mins walking distance to the top attraction of the city-Hazrat Shahjalal Mazar, tge hotel is the perfect place to call home while discovering the very best this city has to offer.",,,,,,,"https://maps.google.com/maps?ll=24.901606,91.870592&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Outdoor shower', 'Washer', 'Piano', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Outdoor dining area', 'Free parking on premises', 'Pool', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/1074041814930841947
https://www.airbnb.com/rooms/21077550?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=381658793&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486070_P3V5eoEVPhkGY0Pb&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Home in Sylhet · 1 bedroom · 1 bed · 2 baths,,,,https://www.airbnb.com/users/show/138679742,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=24.89942,91.86681&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Shampoo', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV with standard cable', 'Lock on bedroom door', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Private entrance', 'Free parking on premises', 'Private living room', 'Breakfast', 'Smoking allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/21077550
https://www.airbnb.com/rooms/40354914?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486070_P360AEbU8WBM5LOH&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Hostel in Sylhet · 4 bedrooms · 4 beds · 1 private bath,,,,https://www.airbnb.com/users/show/311922003,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=24.90104,91.86786&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Hot water', 'Essentials', 'TV', 'Air conditioning', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Private entrance', 'Free parking on premises', 'Elevator', 'Private living room', 'Breakfast', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer']",https://www.airbnb.com/rooms/40354914
https://www.airbnb.com/rooms/42913024?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486070_P3CSv5y9Oe1BFpyw&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Condo in Sylhet · 2 bedrooms · 3 beds · 1 bath,,,,https://www.airbnb.com/users/show/340970226,,,,,,,,,"https://maps.google.com/maps?ll=24.89494,91.88697&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hot water', 'Essentials', 'Hangers', 'Kitchen', 'Private entrance', 'Free parking on premises', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']",https://www.airbnb.com/rooms/42913024
https://www.airbnb.com/rooms/814372730407010359?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486070_P3SNFGndX2exXsRR&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Hotel in Sylhet · 1 bedroom · 1 bed · 1 private bath,,,,https://www.airbnb.com/users/show/498363062,Responds within a few days or more,"Experience Luxury and Comfort at Grand Akther Hotel - Where Guests Become Family. Grand Akther Hotel in Sylhet, Bangladesh is a premier destination for travelers seeking luxury and comfort. The hotel boasts spacious, well-appointed guest rooms and suites, each featuring modern amenities such as flat-screen TVs, complimentary Wi-Fi, and plush bedding for a restful night's sleep.",,,,,,,"https://maps.google.com/maps?ll=24.9101,91.851&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Mountain view', 'Outdoor shower', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/814372730407010359
https://www.airbnb.com/rooms/40316202?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1535609125&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486070_P3znl3JUHAw0qG_5&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Rental unit in Sylhet · 1 bedroom · 1 bed · 1 shared bath,,,,https://www.airbnb.com/users/show/194697298,,,,,,,,,"https://maps.google.com/maps?ll=24.89999,91.89286&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV', 'Lock on bedroom door', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Breakfast', 'Smoking allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/40316202
https://www.airbnb.com/rooms/830398015650109312?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-17&check_out=2024-06-22&source_impression_id=p3_1718486070_P3JQYrXKaGYeM2zn&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Hotel in Sylhet · 48 bedrooms · 1 bed · 1 bath,,,,https://www.airbnb.com/users/show/221285550,Response rate: 100%,The space,,,,,,,"https://maps.google.com/maps?ll=24.887,91.8828&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Exercise equipment', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Paid parking on premises', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/830398015650109312
https://www.airbnb.com/rooms/53277534?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718486070_P3ExWfdjh7ukCgk9&previous_page_section_name=1000&federated_search_id=e63206b9-0b4a-4931-9e42-214e97c18417,Sylhet,Resort in সিলেট · 9 bedrooms · 38 beds · 7 shared baths,,,,https://www.airbnb.com/users/show/431315486,,,,,,,,,"https://maps.google.com/maps?ll=24.90263,91.87082&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Garden view', 'Mountain view', 'Pool view', 'Outdoor shower', 'Washer', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Coffee maker', 'Resort access', 'Private backyard – Fully fenced', 'Outdoor dining area', 'BBQ grill', 'Free parking on premises', 'Private pool', 'Shared hot tub', 'Paid parking on premises', 'Pets allowed', 'Smoking allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']",https://www.airbnb.com/rooms/53277534
